2022-07-07 18:17:28,892 INFO , Cnt, 10, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.6, 0.584, 0.597, 0.584, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:17:52,600 INFO , Cnt, 11, V, 13.494, Cur, [0.0, 0.318, 0.543, 0.584, 0.593, 0.598, 0.584, 0.6, 0.6, 0.6, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
2022-07-07 18:18:16,165 INFO , Cnt, 12, V, 13.494, Cur, [0.0, 0.318, 0.544, 0.584, 0.585, 0.586, 0.585, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:18:39,755 INFO , Cnt, 13, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.583, 0.584, 0.593, 0.599, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:19:03,385 INFO , Cnt, 14, V, 13.494, Cur, [0.0, 0.318, 0.548, 0.584, 0.595, 0.597, 0.598, 0.6, 0.6, 0.6, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:19:27,029 INFO , Cnt, 15, V, 13.494, Cur, [0.0, 0.403, 0.543, 0.584, 0.594, 0.592, 0.584, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603] 
2022-07-07 18:19:50,551 INFO , Cnt, 16, V, 13.494, Cur, [0.0, 0.318, 0.547, 0.584, 0.589, 0.592, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:20:14,056 INFO , Cnt, 17, V, 13.494, Cur, [0.0, 0.318, 0.543, 0.587, 0.6, 0.597, 0.592, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:20:37,724 INFO , Cnt, 18, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.584, 0.59, 0.597, 0.588, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603] 
2022-07-07 18:21:01,263 INFO , Cnt, 19, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.586, 0.6, 0.591, 0.599, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.603, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
2022-07-07 18:21:24,790 INFO , Cnt, 20, V, 13.494, Cur, [0.0, 0.318, 0.549, 0.584, 0.591, 0.596, 0.599, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:21:48,425 INFO , Cnt, 21, V, 13.494, Cur, [0.0, 0.318, 0.544, 0.584, 0.6, 0.59, 0.586, 0.6, 0.6, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:22:11,992 INFO , Cnt, 22, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.584, 0.598, 0.589, 0.6, 0.6, 0.6, 0.601, 0.602, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:22:35,540 INFO , Cnt, 23, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.593, 0.594, 0.596, 0.601, 0.601, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.606, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
2022-07-07 18:22:59,099 INFO , Cnt, 24, V, 13.494, Cur, [0.0, 0.318, 0.543, 0.584, 0.46, 0.532, 0.584, 0.532, 0.598, 0.584, 0.526, 0.589, 0.586, 0.532, 0.587, 0.373, 0.597, 0.583, 0.523, 0.573, 0.584, 0.532, 0.598, 0.586, 0.532, 0.597, 0.584, 0.532, 0.585, 0.395, 0.532, 0.584, 0.327, 0.57, 0.583, 0.491, 0.597, 0.582, 0.532, 0.584, 0.584, 0.532, 0.587, 0.386, 0.532, 0.584, 0.33, 0.545, 0.584, 0.458] 
2022-07-07 18:23:22,619 INFO , Cnt, 25, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.584, 0.532, 0.585, 0.416, 0.6, 0.584, 0.529, 0.597, 0.584, 0.527, 0.6, 0.473, 0.532, 0.584, 0.398, 0.532, 0.584, 0.517, 0.581, 0.585, 0.527, 0.598, 0.585, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602] 
2022-07-07 18:23:46,185 INFO , Cnt, 26, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.582, 0.595, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.607] 
2022-07-07 18:24:09,689 INFO , Cnt, 27, V, 13.496, Cur, [0.0, 0.318, 0.545, 0.587, 0.6, 0.592, 0.596, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:24:33,321 INFO , Cnt, 28, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.586, 0.6, 0.597, 0.6, 0.601, 0.603, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
2022-07-07 18:24:56,925 INFO , Cnt, 29, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.583, 0.59, 0.6, 0.6, 0.601, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:25:20,491 INFO , Cnt, 30, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.586, 0.6, 0.6, 0.589, 0.601, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
2022-07-07 18:25:44,136 INFO , Cnt, 31, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.6, 0.599, 0.591, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:26:07,672 INFO , Cnt, 32, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.584, 0.594, 0.588, 0.6, 0.6, 0.6, 0.6, 0.6, 0.602, 0.602, 0.602, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:26:31,271 INFO , Cnt, 33, V, 13.496, Cur, [0.0, 0.543, 0.546, 0.583, 0.596, 0.599, 0.6, 0.6, 0.601, 0.602, 0.602, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.606, 0.606, 0.606, 0.606] 
2022-07-07 18:26:54,852 INFO , Cnt, 34, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.6, 0.59, 0.6, 0.6, 0.601, 0.602, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.606, 0.606, 0.606, 0.606, 0.606] 
2022-07-07 18:27:18,438 INFO , Cnt, 35, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.585, 0.59, 0.6, 0.599, 0.6, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:27:42,003 INFO , Cnt, 36, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.583, 0.6, 0.6, 0.6, 0.601, 0.602, 0.602, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
2022-07-07 18:28:05,622 INFO , Cnt, 37, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.595, 0.593, 0.6, 0.6, 0.6, 0.6, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:28:29,258 INFO , Cnt, 38, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.597, 0.589, 0.589, 0.601, 0.601, 0.602, 0.602, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:28:52,890 INFO , Cnt, 39, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.584, 0.59, 0.6, 0.6, 0.602, 0.602, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
2022-07-07 18:29:16,458 INFO , Cnt, 40, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.584, 0.595, 0.599, 0.599, 0.6, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:29:39,989 INFO , Cnt, 41, V, 13.494, Cur, [0.0, 0.318, 0.557, 0.584, 0.59, 0.6, 0.597, 0.6, 0.601, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:30:03,574 INFO , Cnt, 42, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.6, 0.587, 0.592, 0.601, 0.601, 0.601, 0.602, 0.602, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.606, 0.606, 0.606, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
2022-07-07 18:30:27,177 INFO , Cnt, 43, V, 13.494, Cur, [0.0, 0.318, 0.551, 0.584, 0.587, 0.591, 0.6, 0.6, 0.6, 0.6, 0.6, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:30:50,770 INFO , Cnt, 44, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.588, 0.598, 0.584, 0.6, 0.6, 0.6, 0.601, 0.601, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.605] 
2022-07-07 18:31:14,342 INFO , Cnt, 45, V, 13.494, Cur, [0.0, 0.318, 0.557, 0.584, 0.589, 0.593, 0.6, 0.382, 0.597, 0.584, 0.6, 0.6, 0.6, 0.505, 0.573, 0.585, 0.532, 0.6, 0.365, 0.532, 0.584, 0.579, 0.546, 0.584, 0.495, 0.547, 0.584, 0.463, 0.597, 0.584, 0.532, 0.59, 0.586, 0.532, 0.594, 0.321, 0.533, 0.584, 0.326, 0.592, 0.586, 0.525, 0.59, 0.583, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6] 
2022-07-07 18:31:37,898 INFO , Cnt, 46, V, 13.494, Cur, [0.0, 0.318, 0.546, 0.584, 0.41, 0.532, 0.584, 0.326, 0.577, 0.584, 0.518, 0.6, 0.583, 0.6, 0.6, 0.6, 0.601, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.602, 0.603, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604, 0.604] 
2022-07-07 18:32:01,505 INFO , Cnt, 47, V, 13.494, Cur, [0.0, 0.318, 0.545, 0.584, 0.46, 0.532, 0.583, 0.6, 0.6, 0.6, 0.601, 0.601, 0.602, 0.602, 0.604, 0.604, 0.604, 0.605, 0.606, 0.606, 0.606, 0.606, 0.606, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607, 0.607] 
